490,122,486.3,-1994.60285966238
489,121,485.9,-2050.55968253968
487,121,485.7,-2087.09645417306
487,121,485.9,-2084.06471802813
485,120,486.3,-2061.14721571689
485,120,487.1,-1998.18149022693
485,120,488.2,-1904.83300264549
484,120,489.3,-1810.84000266774
485,120,490.9,-1666.18610438526
486,121,492.6,-1510.42701126034
486,121,494.4,-1343.44793377122
487,121,496.5,-1145.13008971705
489,121,498.8,-925.175090504041
491,122,501.1,-703.36248068549
493,122,503.5,-469.642502834466
496,123,505.9,-233.873516373518
496,123,508.2,-5.99963924963163
500,124,510.9,263.945318188433
502,125,513.3,506.389256319801
504,125,515.7,751.12186619196
507,126,517.9,978.207921533385
510,127,520,1197.52418745275
512,127,521.8,1389.03884310133
515,128,523.5,1572.52465711204
517,128,524.9,1727.94156551509
519,129,526.1,1865.04989784693
523,130,526.9,1963.70039682539
524,130,527.1,2003.53575436908
526,131,527,2013.97999676061
526,131,526.5,1984.74267713958
528,131,525.8,1935.41708002645
528,131,524.6,1835.78989139517
529,131,523.2,1715.31957109087
529,131,521.3,1543.7638675542
529,131,519.1,1340.54390959284
527,131,516.6,1105.27516134661
525,130,514,857.555996472678
523,130,511.4,607.191457107194
521,129,508.6,334.091360028873
519,129,505.8,57.9314906039144
516,128,502.9,-231.394887412318
514,128,500.1,-514.117180205398
510,127,497.3,-800.237622826893
507,126,494.8,-1059.87903996938
504,125,492.4,-1312.80439411535
501,124,490.2,-1549.01185577108
499,124,488.2,-1768.37450396824
495,123,486.4,-1970.75899136025
493,122,485.1,-2126.02513227512
490,122,484.1,-2253.6358482787
488,121,483.6,-2333.28895154552
486,121,483.5,-2374.39947089947
485,120,483.9,-2366.48595023595
483,120,484.6,-2328.9035659926
482,120,485.9,-2231.24944885361
481,119,487.6,-2092.675497429
481,119,489.5,-1932.57086167799
482,120,491.8,-1730.57913503564
483,120,494.2,-1516.02882819793
485,120,496.9,-1268.65612414119
487,121,499.7,-1007.87818662817
490,122,502.6,-733.384004883999
492,122,505.5,-454.843129960312
496,123,508.4,-172.062862181906
499,124,511.1,95.1619303635539
500,124,513.7,356.721962008856
504,125,516.5,642.667328042336
506,126,518.9,893.559994619324
510,127,521.3,1148.96620142311
513,127,523.3,1369.12350320246
516,128,525,1563.57213718821
519,129,526.2,1712.00072150073
521,129,527.1,1833.70443856556
523,130,527.6,1918.30263551963
525,130,527.7,1965.19307081808
528,131,527.4,1973.72626828509
528,131,526.5,1923.2007936508
530,132,525.3,1842.44978943958
530,132,523.6,1710.83416005291
530,132,521.5,1537.23488686254
528,131,519.1,1330.65303657695
528,131,516.6,1110.22310405644
526,131,513.7,845.455447330443
524,130,510.7,565.117201919514
522,130,507.6,268.572373393795
519,129,504.5,-34.8770809136795
516,128,501.3,-355.749007936521
513,127,498.3,-664.870777370783
509,126,495.4,-972.367376775281
506,126,492.7,-1268.64757614759
503,125,490.2,-1553.88778659613
499,124,488,-1818.28458049887
496,123,486.3,-2041.76353874884
493,122,484.8,-2253.63516113517
491,122,483.8,-2424.06125992064
487,121,483.3,-2552.25678443421
486,121,483.3,-2637.33201058201
484,120,483.6,-2698.27449370553
482,120,484.4,-2714.6414399093
481,119,485.6,-2695.18371546148
481,119,487.3,-2628.84462759462
482,120,489.2,-2543.99841269843
481,119,491.4,-2429.99834656084
483,120,494,-2275.65044858524
486,121,496.6,-2119.08910533911
487,121,499.1,-1969.99811035524
489,121,501.8,-1798.49801587301
492,122,504.6,-1613.15580618211
494,123,507.3,-1432.77557319223
498,124,510,-1247.05648926238
500,124,512.5,-1074.99751984128
504,125,515,-896.66402116402
507,126,517.2,-740.711451247159
509,126,519.2,-597.689255189255
511,127,521.2,-447.496693121695
514,128,522.8,-328.17821067822
517,128,524.1,-230.996031746031
519,129,524.888888888889,-177.773368606699
521,129,525.625,-126.383928571431
523,130,526.285714285714,-78.3673469387622
525,130,526.833333333333,-36.6666666666674
526,131,527.2,-7.33333333332666
527,131,527.5,20.8333333333371
529,131,527.666666666667,44.4444444444457
527,131,527,0
527,131,527,0
